polymer_id,abbreviation,z_HSP,z_chi,z_desc,z_GT
POL-001-2026,PVP_K30,-0.4646124835453874,-0.5316011296990653,-0.03774909303088826,0.7645057655594427
POL-002-2026,PVP_VA_64,0.19781040529434213,0.41967842801763444,0.27249486095679676,0.7645057655594427
POL-007-2026,EDR_EPO,1.8176185220259007,1.7329842232835848,1.1124978915802013,-1.7019532125226484
POL-005-2026,SOLUPLUS,-0.42989890874361647,-0.47578032435627726,0.5051778264475608,-0.5915640841556791
POL-006-2026,HPMC_E5,-1.1209175350312361,-1.1452811972458772,-1.852421485953671,0.7645057655594427
