polymer_id,abbreviation,deterministic_rank,deterministic_cl,p_top1,p_top2,p_top3,p_top4,p_top5,expected_rank,median_rank,rank_freq_1,rank_freq_2,rank_freq_3,rank_freq_4,rank_freq_5,pooled_cl_mean,pooled_cl_median,pooled_cl_sd,pooled_cl_iqr,closeness_label
POL-007-2026,EDR_EPO,1,0.5502644874972997,0.9786688425224385,0.9970859074484205,0.9989509266814314,0.9997668725958736,1.0,1.025527450751836,1.0,0.9786688425224385,0.01841706492598205,0.0018650192330108403,0.0008159459144422427,0.00023312740412635504,0.573948431906921,0.5786310395902419,0.0542931889091707,0.07342634671396575,DESCRIPTIVE SUMMARY ONLY — NOT GEOMETRICALLY INVARIANT ACROSS VARIABLE-K SPACES
POL-002-2026,PVP_VA_64,2,0.4167810028577485,0.013754516843454948,0.5813031821890663,0.8454365310642266,0.9938221237906516,1.0,2.5656836461126007,2.0,0.013754516843454948,0.5675486653456113,0.26413334887516027,0.148385592726425,0.006177876209348409,0.46301557908699786,0.46610441744874126,0.07294979979249738,0.10847361018133328,DESCRIPTIVE SUMMARY ONLY — NOT GEOMETRICALLY INVARIANT ACROSS VARIABLE-K SPACES
POL-001-2026,PVP_K30,3,0.4079761651639297,0.004779111784590279,0.25923767338850684,0.7632591211096864,0.994055251194778,1.0,2.9786688425224384,3.0,0.004779111784590279,0.25445856160391656,0.5040214477211796,0.2307961300850915,0.005944748805222054,0.4445773034306979,0.4474423600295632,0.057201311637397195,0.08157556807144412,DESCRIPTIVE SUMMARY ONLY — NOT GEOMETRICALLY INVARIANT ACROSS VARIABLE-K SPACES
POL-005-2026,SOLUPLUS,4,0.4031354530991939,0.002447837743326728,0.16109103625131135,0.38396083459610675,0.9436997319034852,1.0,3.50880055950577,4.0,0.002447837743326728,0.1586431985079846,0.22286979834479542,0.5597388973073785,0.05630026809651475,0.4256420561975896,0.4274554844124157,0.04360639524137563,0.05928332986748852,DESCRIPTIVE SUMMARY ONLY — NOT GEOMETRICALLY INVARIANT ACROSS VARIABLE-K SPACES
POL-006-2026,HPMC_E5,5,0.2461432449415062,0.0003496911061895326,0.0012822007226949528,0.008392586548548782,0.06865602051521157,1.0,4.921319501107355,5.0,0.0003496911061895326,0.0009325096165054202,0.007110385825853829,0.06026343396666278,0.9313439794847884,0.31944767883929737,0.32020744991139666,0.08888086800554759,0.14500823697405968,DESCRIPTIVE SUMMARY ONLY — NOT GEOMETRICALLY INVARIANT ACROSS VARIABLE-K SPACES
